"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
770,"2017-05-01 06:51:47","2017-05-01 07:04:38",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,15842,"Subscriber",1987,1
1014,"2017-05-01 06:51:48","2017-05-01 07:08:43",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,519,"Pershing Square North",40.751873,-73.977706,25939,"Subscriber",1986,1
284,"2017-05-01 06:51:54","2017-05-01 06:56:38",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,472,"E 32 St & Park Ave",40.7457121,-73.98194829,15160,"Subscriber",1978,1
439,"2017-05-01 06:51:49","2017-05-01 06:59:09",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,359,"E 47 St & Park Ave",40.75510267,-73.97498696,28266,"Subscriber",1984,1
235,"2017-05-01 06:51:54","2017-05-01 06:55:50",503,"E 20 St & Park Ave",40.73827428,-73.98751968,474,"5 Ave & E 29 St",40.7451677,-73.98683077,25925,"Subscriber",1984,1
479,"2017-05-01 06:51:54","2017-05-01 06:59:54",346,"Bank St & Hudson St",40.73652889,-74.00618026,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,14677,"Subscriber",1969,1
147,"2017-05-01 06:52:00","2017-05-01 06:54:27",458,"11 Ave & W 27 St",40.751396,-74.005226,459,"W 20 St & 11 Ave",40.746745,-74.007756,15901,"Subscriber",1984,1
721,"2017-05-01 06:51:58","2017-05-01 07:03:59",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,20775,"Subscriber",1955,1
577,"2017-05-01 06:51:59","2017-05-01 07:01:37",3284,"E 88 St & Park Ave",40.781410700190015,-73.95595908164978,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,26323,"Subscriber",1974,1
459,"2017-05-01 06:52:01","2017-05-01 06:59:40",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,359,"E 47 St & Park Ave",40.75510267,-73.97498696,27820,"Subscriber",1973,1
276,"2017-05-01 06:52:00","2017-05-01 06:56:36",421,"Clermont Ave & Park Ave",40.69573398,-73.97129668,239,"Willoughby St & Fleet St",40.69196566,-73.9813018,27371,"Subscriber",1973,1
1228,"2017-05-01 06:52:00","2017-05-01 07:12:28",3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,498,"Broadway & W 32 St",40.74854862,-73.98808416,28688,"Subscriber",1969,1
300,"2017-05-01 06:52:13","2017-05-01 06:57:14",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,434,"9 Ave & W 18 St",40.74317449,-74.00366443,16285,"Subscriber",1978,1
344,"2017-05-01 06:52:12","2017-05-01 06:57:57",445,"E 10 St & Avenue A",40.72740794,-73.98142006,3263,"Cooper Square & E 7 St",40.72923649910006,-73.99086803197861,27462,"Subscriber",1992,1
563,"2017-05-01 06:52:12","2017-05-01 07:01:35",3370,"E 78 St & 2 Ave",40.7727966,-73.95577801,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,18399,"Subscriber",1982,1
759,"2017-05-01 06:52:18","2017-05-01 07:04:57",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,3137,"5 Ave & E 73 St",40.77282817,-73.96685276,19378,"Subscriber",1973,1
988,"2017-05-01 06:52:19","2017-05-01 07:08:48",3094,"Graham Ave & Withers St",40.7169811,-73.94485918,349,"Rivington St & Ridge St",40.71850211,-73.98329859,25739,"Subscriber",1990,1
229,"2017-05-01 06:52:20","2017-05-01 06:56:09",3163,"Central Park West & W 68 St",40.7734066,-73.97782542,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,16420,"Subscriber",1987,1
289,"2017-05-01 06:52:21","2017-05-01 06:57:10",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,317,"E 6 St & Avenue B",40.72453734,-73.98185424,28056,"Subscriber",1982,1
1447,"2017-05-01 06:52:22","2017-05-01 07:16:30",317,"E 6 St & Avenue B",40.72453734,-73.98185424,417,"Barclay St & Church St",40.71291224,-74.01020234,18196,"Subscriber",1985,1
427,"2017-05-01 06:52:25","2017-05-01 06:59:33",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,528,"2 Ave & E 31 St",40.74290902,-73.97706058,18889,"Subscriber",1970,1
342,"2017-05-01 06:52:27","2017-05-01 06:58:09",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,359,"E 47 St & Park Ave",40.75510267,-73.97498696,29343,"Subscriber",1990,1
431,"2017-05-01 06:52:26","2017-05-01 06:59:38",3436,"Greenwich St & Hubert St",40.721319,-74.010065,376,"John St & William St",40.70862144,-74.00722156,19063,"Subscriber",1959,1
136,"2017-05-01 06:52:28","2017-05-01 06:54:45",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,16971,"Customer",1952,1
470,"2017-05-01 06:52:31","2017-05-01 07:00:21",3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,27189,"Subscriber",1972,1
716,"2017-05-01 06:52:30","2017-05-01 07:04:27",490,"8 Ave & W 33 St",40.751551,-73.993934,528,"2 Ave & E 31 St",40.74290902,-73.97706058,20501,"Subscriber",1971,1
368,"2017-05-01 06:52:33","2017-05-01 06:58:41",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,3373,"3 St & 3 Ave",40.6750705,-73.98775226,20936,"Subscriber",1975,1
451,"2017-05-01 06:52:33","2017-05-01 07:00:04",387,"Centre St & Chambers St",40.71273266,-74.0046073,328,"Watts St & Greenwich St",40.72405549,-74.00965965,24812,"Subscriber",1983,1
335,"2017-05-01 06:52:34","2017-05-01 06:58:10",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,310,"State St & Smith St",40.68926942,-73.98912867,25675,"Subscriber",1979,1
256,"2017-05-01 06:52:37","2017-05-01 06:56:53",495,"W 47 St & 10 Ave",40.76269882,-73.99301222,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,17915,"Subscriber",1973,1
233,"2017-05-01 06:52:37","2017-05-01 06:56:30",500,"Broadway & W 51 St",40.76228826,-73.98336183,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,28023,"Subscriber",1990,2
683,"2017-05-01 06:52:54","2017-05-01 07:04:18",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,359,"E 47 St & Park Ave",40.75510267,-73.97498696,27435,"Subscriber",1982,1
345,"2017-05-01 06:52:45","2017-05-01 06:58:31",359,"E 47 St & Park Ave",40.75510267,-73.97498696,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,26997,"Subscriber",1986,1
604,"2017-05-01 06:52:50","2017-05-01 07:02:55",305,"E 58 St & 3 Ave",40.76095756,-73.96724467,422,"W 59 St & 10 Ave",40.770513,-73.988038,26384,"Subscriber",1982,1
356,"2017-05-01 06:52:50","2017-05-01 06:58:47",3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,27496,"Subscriber",1968,1
251,"2017-05-01 06:52:56","2017-05-01 06:57:07",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,29402,"Subscriber",1972,1
316,"2017-05-01 06:52:58","2017-05-01 06:58:15",3177,"W 84 St & Broadway",40.7867947,-73.977112,3293,"W 92 St & Broadway",40.7921,-73.9739,20583,"Subscriber",1979,1
231,"2017-05-01 06:53:03","2017-05-01 06:56:54",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,27485,"Subscriber",1991,1
648,"2017-05-01 06:53:03","2017-05-01 07:03:52",490,"8 Ave & W 33 St",40.751551,-73.993934,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,21658,"Subscriber",1978,2
629,"2017-05-01 06:53:04","2017-05-01 07:03:34",490,"8 Ave & W 33 St",40.751551,-73.993934,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,17672,"Subscriber",1983,1
679,"2017-05-01 06:53:05","2017-05-01 07:04:25",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,29384,"Subscriber",1991,1
493,"2017-05-01 06:53:09","2017-05-01 07:01:22",519,"Pershing Square North",40.751873,-73.977706,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,25136,"Subscriber",1978,1
255,"2017-05-01 06:53:21","2017-05-01 06:57:36",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,2012,"E 27 St & 1 Ave",40.739445,-73.976806,29047,"Subscriber",1985,1
695,"2017-05-01 06:53:12","2017-05-01 07:04:48",490,"8 Ave & W 33 St",40.751551,-73.993934,2012,"E 27 St & 1 Ave",40.739445,-73.976806,15071,"Customer",NULL,0
384,"2017-05-01 06:53:14","2017-05-01 06:59:38",3151,"E 81 St & York Ave",40.7728384,-73.94989233,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,21018,"Subscriber",1963,1
636,"2017-05-01 06:53:16","2017-05-01 07:03:52",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,195,"Liberty St & Broadway",40.70905623,-74.01043382,17402,"Subscriber",1986,1
408,"2017-05-01 06:53:16","2017-05-01 07:00:05",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,401,"Allen St & Rivington St",40.72019576,-73.98997825,21346,"Subscriber",1991,1
295,"2017-05-01 06:53:19","2017-05-01 06:58:15",490,"8 Ave & W 33 St",40.751551,-73.993934,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,19565,"Subscriber",1962,1
360,"2017-05-01 06:53:21","2017-05-01 06:59:22",3056,"Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465,3059,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,29568,"Subscriber",1976,2
769,"2017-05-01 06:53:22","2017-05-01 07:06:11",490,"8 Ave & W 33 St",40.751551,-73.993934,3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,21517,"Subscriber",1963,1
340,"2017-05-01 06:53:23","2017-05-01 06:59:03",3315,"Henry St & Degraw St",40.6847514,-73.99917254,3242,"Schermerhorn St & Court St",40.69102925677968,-73.99183362722397,16231,"Subscriber",1969,2
210,"2017-05-01 06:53:24","2017-05-01 06:56:54",3151,"E 81 St & York Ave",40.7728384,-73.94989233,3156,"E 72 St & York Ave",40.76663814,-73.95348296,16292,"Subscriber",1992,2
903,"2017-05-01 06:53:25","2017-05-01 07:08:28",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,29034,"Subscriber",1990,1
546,"2017-05-01 06:53:30","2017-05-01 07:02:37",513,"W 56 St & 10 Ave",40.768254,-73.988639,490,"8 Ave & W 33 St",40.751551,-73.993934,28048,"Subscriber",1990,1
485,"2017-05-01 06:53:30","2017-05-01 07:01:35",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3325,"E 95 St & 3 Ave",40.7849032,-73.950503,25172,"Subscriber",1987,2
716,"2017-05-01 06:53:31","2017-05-01 07:05:27",379,"W 31 St & 7 Ave",40.749156,-73.9916,528,"2 Ave & E 31 St",40.74290902,-73.97706058,20603,"Subscriber",1975,1
526,"2017-05-01 06:53:34","2017-05-01 07:02:21",3139,"E 72 St & Park Ave",40.77118287540658,-73.96409422159195,3168,"Central Park West & W 85 St",40.78472675,-73.96961715,17989,"Subscriber",1966,2
532,"2017-05-01 06:53:34","2017-05-01 07:02:27",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,29474,"Subscriber",1984,1
307,"2017-05-01 06:53:35","2017-05-01 06:58:43",359,"E 47 St & Park Ave",40.75510267,-73.97498696,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,17099,"Subscriber",1958,1
749,"2017-05-01 06:53:39","2017-05-01 07:06:09",490,"8 Ave & W 33 St",40.751551,-73.993934,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,18901,"Subscriber",1971,1
223,"2017-05-01 06:53:40","2017-05-01 06:57:24",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,18964,"Subscriber",1990,1
394,"2017-05-01 06:53:39","2017-05-01 07:00:14",545,"E 23 St & 1 Ave",40.736502,-73.97809472,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,18138,"Subscriber",1983,1
591,"2017-05-01 06:53:44","2017-05-01 07:03:35",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,26610,"Subscriber",NULL,0
551,"2017-05-01 06:53:45","2017-05-01 07:02:57",328,"Watts St & Greenwich St",40.72405549,-74.00965965,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,27917,"Subscriber",1978,1
828,"2017-05-01 06:53:45","2017-05-01 07:07:34",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,519,"Pershing Square North",40.751873,-73.977706,26974,"Subscriber",1992,1
334,"2017-05-01 06:53:51","2017-05-01 06:59:25",519,"Pershing Square North",40.751873,-73.977706,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,24923,"Subscriber",1980,1
271,"2017-05-01 06:53:51","2017-05-01 06:58:22",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,128,"MacDougal St & Prince St",40.72710258,-74.00297088,14704,"Subscriber",1980,1
353,"2017-05-01 06:53:56","2017-05-01 06:59:49",490,"8 Ave & W 33 St",40.751551,-73.993934,478,"11 Ave & W 41 St",40.76030096,-73.99884222,17551,"Subscriber",1981,1
340,"2017-05-01 06:53:55","2017-05-01 06:59:36",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,458,"11 Ave & W 27 St",40.751396,-74.005226,26080,"Subscriber",1992,2
956,"2017-05-01 06:53:57","2017-05-01 07:09:53",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,3158,"W 63 St & Broadway",40.77163851,-73.98261428,19288,"Subscriber",1982,1
470,"2017-05-01 06:54:00","2017-05-01 07:01:50",3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,27678,"Subscriber",1966,1
816,"2017-05-01 06:54:02","2017-05-01 07:07:38",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,505,"6 Ave & W 33 St",40.74901271,-73.98848395,15385,"Subscriber",1991,1
1059,"2017-05-01 06:54:03","2017-05-01 07:11:43",282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,414,"Pearl St & Anchorage Pl",40.70281858,-73.98765762,17703,"Subscriber",1981,1
375,"2017-05-01 06:54:05","2017-05-01 07:00:20",3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,20185,"Subscriber",1966,1
230,"2017-05-01 06:54:06","2017-05-01 06:57:57",3119,"Vernon Blvd & 50 Ave",40.74232744,-73.95411749,3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,25122,"Subscriber",1979,1
478,"2017-05-01 06:54:12","2017-05-01 07:02:10",3462,"E 44 St & 2 Ave",40.75118387463277,-73.97138714790344,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,28151,"Subscriber",1993,1
452,"2017-05-01 06:54:13","2017-05-01 07:01:45",379,"W 31 St & 7 Ave",40.749156,-73.9916,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,18176,"Subscriber",1966,1
428,"2017-05-01 06:54:16","2017-05-01 07:01:24",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,434,"9 Ave & W 18 St",40.74317449,-74.00366443,26705,"Subscriber",1989,1
741,"2017-05-01 06:54:17","2017-05-01 07:06:38",522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,29048,"Customer",NULL,0
227,"2017-05-01 06:54:24","2017-05-01 06:58:12",499,"Broadway & W 60 St",40.76915505,-73.98191841,422,"W 59 St & 10 Ave",40.770513,-73.988038,26123,"Subscriber",1980,1
468,"2017-05-01 06:54:17","2017-05-01 07:02:06",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,519,"Pershing Square North",40.751873,-73.977706,17860,"Subscriber",1983,1
876,"2017-05-01 06:54:17","2017-05-01 07:08:54",3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,25433,"Subscriber",1964,1
155,"2017-05-01 06:54:19","2017-05-01 06:56:54",150,"E 2 St & Avenue C",40.7208736,-73.98085795,394,"E 9 St & Avenue C",40.72521311,-73.97768752,25541,"Subscriber",1984,2
523,"2017-05-01 06:54:18","2017-05-01 07:03:02",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,519,"Pershing Square North",40.751873,-73.977706,21354,"Subscriber",1964,1
226,"2017-05-01 06:54:20","2017-05-01 06:58:06",442,"W 27 St & 7 Ave",40.746647,-73.993915,509,"9 Ave & W 22 St",40.7454973,-74.00197139,20343,"Subscriber",1954,1
357,"2017-05-01 06:54:34","2017-05-01 07:00:31",499,"Broadway & W 60 St",40.76915505,-73.98191841,468,"Broadway & W 56 St",40.7652654,-73.98192338,27642,"Subscriber",1993,1
192,"2017-05-01 06:54:26","2017-05-01 06:57:39",490,"8 Ave & W 33 St",40.751551,-73.993934,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,21584,"Subscriber",1979,1
449,"2017-05-01 06:54:29","2017-05-01 07:01:58",394,"E 9 St & Avenue C",40.72521311,-73.97768752,3263,"Cooper Square & E 7 St",40.72923649910006,-73.99086803197861,26612,"Subscriber",1993,2
975,"2017-05-01 06:54:30","2017-05-01 07:10:45",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,26897,"Subscriber",1979,1
391,"2017-05-01 06:54:31","2017-05-01 07:01:02",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,19497,"Subscriber",1974,1
167,"2017-05-01 06:54:34","2017-05-01 06:57:22",297,"E 15 St & 3 Ave",40.734232,-73.986923,497,"E 17 St & Broadway",40.73704984,-73.99009296,27969,"Subscriber",1990,1
599,"2017-05-01 06:54:37","2017-05-01 07:04:37",490,"8 Ave & W 33 St",40.751551,-73.993934,359,"E 47 St & Park Ave",40.75510267,-73.97498696,20996,"Subscriber",1968,1
520,"2017-05-01 06:54:42","2017-05-01 07:03:23",499,"Broadway & W 60 St",40.76915505,-73.98191841,2023,"E 55 St & Lexington Ave",40.75968085,-73.97031366,26487,"Subscriber",1974,1
899,"2017-05-01 06:54:43","2017-05-01 07:09:42",3131,"E 68 St & 3 Ave",40.76712840349542,-73.96224617958069,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,27800,"Subscriber",1975,1
594,"2017-05-01 06:54:47","2017-05-01 07:04:41",362,"Broadway & W 37 St",40.75172632,-73.98753523,359,"E 47 St & Park Ave",40.75510267,-73.97498696,18725,"Subscriber",1986,1
639,"2017-05-01 06:54:46","2017-05-01 07:05:25",3168,"Central Park West & W 85 St",40.78472675,-73.96961715,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,16877,"Subscriber",1971,1
845,"2017-05-01 06:54:49","2017-05-01 07:08:54",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,29071,"Subscriber",1992,1
609,"2017-05-01 06:54:49","2017-05-01 07:04:58",504,"1 Ave & E 16 St",40.73221853,-73.98165557,257,"Lispenard St & Broadway",40.71939226,-74.00247214,27883,"Subscriber",1972,1
1549,"2017-05-01 06:54:50","2017-05-01 07:20:39",3436,"Greenwich St & Hubert St",40.721319,-74.010065,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,28093,"Subscriber",1976,1
895,"2017-05-01 06:54:50","2017-05-01 07:09:46",459,"W 20 St & 11 Ave",40.746745,-74.007756,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,25709,"Subscriber",1984,1
159,"2017-05-01 06:54:52","2017-05-01 06:57:32",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3172,"W 74 St & Columbus Ave",40.7785669,-73.97754961,18268,"Subscriber",1990,1
156,"2017-05-01 06:54:54","2017-05-01 06:57:31",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3172,"W 74 St & Columbus Ave",40.7785669,-73.97754961,25009,"Subscriber",1992,2
403,"2017-05-01 06:54:55","2017-05-01 07:01:38",359,"E 47 St & Park Ave",40.75510267,-73.97498696,3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,18373,"Subscriber",1972,1
339,"2017-05-01 06:54:57","2017-05-01 07:00:36",495,"W 47 St & 10 Ave",40.76269882,-73.99301222,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,18209,"Subscriber",1992,1
247,"2017-05-01 06:54:59","2017-05-01 06:59:06",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,27772,"Subscriber",1968,1
323,"2017-05-01 06:55:01","2017-05-01 07:00:25",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,382,"University Pl & E 14 St",40.73492695,-73.99200509,28027,"Subscriber",1983,1
878,"2017-05-01 06:55:05","2017-05-01 07:09:43",3131,"E 68 St & 3 Ave",40.76712840349542,-73.96224617958069,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,26607,"Subscriber",1970,1
379,"2017-05-01 06:55:07","2017-05-01 07:01:26",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,27809,"Subscriber",1989,2
669,"2017-05-01 06:55:09","2017-05-01 07:06:18",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,225,"W 14 St & The High Line",40.74195138,-74.00803013,18762,"Subscriber",1984,1
463,"2017-05-01 06:55:09","2017-05-01 07:02:52",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,27528,"Subscriber",1968,1
518,"2017-05-01 06:55:11","2017-05-01 07:03:49",312,"Allen St & Stanton St",40.722055,-73.989111,279,"Peck Slip & Front St",40.707873,-74.00167,28238,"Subscriber",1983,1
691,"2017-05-01 06:55:11","2017-05-01 07:06:43",417,"Barclay St & Church St",40.71291224,-74.01020234,392,"Jay St & Tech Pl",40.695065,-73.987167,15390,"Subscriber",1980,1
266,"2017-05-01 06:55:13","2017-05-01 06:59:40",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,15478,"Subscriber",1985,1
485,"2017-05-01 06:55:15","2017-05-01 07:03:20",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,25252,"Subscriber",1982,1
396,"2017-05-01 06:55:16","2017-05-01 07:01:53",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,15550,"Subscriber",1987,1
1166,"2017-05-01 06:55:17","2017-05-01 07:14:44",311,"Norfolk St & Broome St",40.7172274,-73.98802084,519,"Pershing Square North",40.751873,-73.977706,25811,"Subscriber",1963,1
926,"2017-05-01 06:55:18","2017-05-01 07:10:44",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,309,"Murray St & West St",40.7149787,-74.013012,18620,"Subscriber",1994,1
562,"2017-05-01 06:55:21","2017-05-01 07:04:44",3361,"Carroll St & 6 Ave",40.6740886,-73.9787282,3310,"14 St & 7 Ave",40.663779,-73.98396846,16313,"Subscriber",1965,2
305,"2017-05-01 06:55:24","2017-05-01 07:00:29",3096,"Union Ave & N 12 St",40.71924,-73.95242,3096,"Union Ave & N 12 St",40.71924,-73.95242,28189,"Subscriber",1987,1
697,"2017-05-01 06:55:23","2017-05-01 07:07:01",2012,"E 27 St & 1 Ave",40.739445,-73.976806,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,27807,"Subscriber",1991,1
930,"2017-05-01 06:55:25","2017-05-01 07:10:56",490,"8 Ave & W 33 St",40.751551,-73.993934,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,20842,"Subscriber",1975,1
1476,"2017-05-01 06:55:25","2017-05-01 07:20:01",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,26139,"Subscriber",1975,1
187,"2017-05-01 06:55:28","2017-05-01 06:58:36",3436,"Greenwich St & Hubert St",40.721319,-74.010065,146,"Hudson St & Reade St",40.71625008,-74.0091059,26134,"Subscriber",1993,2
843,"2017-05-01 06:55:31","2017-05-01 07:09:35",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,21037,"Subscriber",1967,1
582,"2017-05-01 06:55:34","2017-05-01 07:05:16",490,"8 Ave & W 33 St",40.751551,-73.993934,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,21402,"Subscriber",1978,1
320,"2017-05-01 06:55:34","2017-05-01 07:00:55",3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,3452,"Bayard St & Leonard St",40.71915571696044,-73.94885390996933,26059,"Subscriber",1985,1
862,"2017-05-01 06:55:35","2017-05-01 07:09:58",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,530,"11 Ave & W 59 St",40.771522,-73.990541,28312,"Customer",1952,1
1617,"2017-05-01 06:55:36","2017-05-01 07:22:33",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,259,"South St & Whitehall St",40.70122128,-74.01234218,18427,"Subscriber",1971,1
407,"2017-05-01 06:55:35","2017-05-01 07:02:23",3293,"W 92 St & Broadway",40.7921,-73.9739,3168,"Central Park West & W 85 St",40.78472675,-73.96961715,17778,"Subscriber",1999,2
1146,"2017-05-01 06:55:38","2017-05-01 07:14:44",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,468,"Broadway & W 56 St",40.7652654,-73.98192338,14903,"Subscriber",1970,1
195,"2017-05-01 06:55:40","2017-05-01 06:58:56",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,28105,"Subscriber",1989,1
711,"2017-05-01 06:55:44","2017-05-01 07:07:36",379,"W 31 St & 7 Ave",40.749156,-73.9916,339,"Avenue D & E 12 St",40.72580614,-73.97422494,27732,"Subscriber",1977,1
855,"2017-05-01 06:55:44","2017-05-01 07:09:59",379,"W 31 St & 7 Ave",40.749156,-73.9916,527,"E 33 St & 2 Ave",40.744023,-73.976056,14702,"Subscriber",1975,1
497,"2017-05-01 06:55:51","2017-05-01 07:04:09",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,17760,"Subscriber",1978,1
706,"2017-05-01 06:55:54","2017-05-01 07:07:40",3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,29055,"Customer",NULL,0
